layer_name,channel_index,channel_id,mean_relative_change
layer4.0.conv3.weight,1836,layer4.0.conv3.weight_ch1836,8.03244686126709
layer4.0.conv3.weight,237,layer4.0.conv3.weight_ch237,8.01953125
layer3.2.conv3.weight,10,layer3.2.conv3.weight_ch10,8.019259452819824
layer3.0.conv3.weight,382,layer3.0.conv3.weight_ch382,7.994785785675049
layer3.3.conv3.weight,29,layer3.3.conv3.weight_ch29,7.992760181427002
layer3.3.conv3.weight,235,layer3.3.conv3.weight_ch235,7.968885898590088
layer3.0.conv3.weight,767,layer3.0.conv3.weight_ch767,7.9624433517456055
layer3.2.conv3.weight,159,layer3.2.conv3.weight_ch159,7.944526195526123
layer4.0.conv3.weight,754,layer4.0.conv3.weight_ch754,7.9441819190979
layer3.3.conv3.weight,223,layer3.3.conv3.weight_ch223,7.901007175445557
layer3.0.conv2.weight,225,layer3.0.conv2.weight_ch225,7.900637149810791
layer3.3.conv3.weight,870,layer3.3.conv3.weight_ch870,7.8819122314453125
layer3.1.conv3.weight,242,layer3.1.conv3.weight_ch242,7.843408584594727
layer3.0.conv2.weight,203,layer3.0.conv2.weight_ch203,7.841114521026611
layer2.1.conv3.weight,307,layer2.1.conv3.weight_ch307,7.827775001525879
layer3.1.conv3.weight,184,layer3.1.conv3.weight_ch184,7.773645401000977
layer3.2.conv3.weight,888,layer3.2.conv3.weight_ch888,7.744534969329834
layer4.0.conv3.weight,1189,layer4.0.conv3.weight_ch1189,7.7420806884765625
layer1.2.conv3.weight,51,layer1.2.conv3.weight_ch51,7.715229034423828
layer3.1.conv3.weight,699,layer3.1.conv3.weight_ch699,7.697091102600098
layer3.1.conv3.weight,62,layer3.1.conv3.weight_ch62,7.6894001960754395
layer3.5.conv3.weight,376,layer3.5.conv3.weight_ch376,7.6717376708984375
layer3.3.conv3.weight,281,layer3.3.conv3.weight_ch281,7.657829761505127
layer2.1.conv3.weight,187,layer2.1.conv3.weight_ch187,7.646678924560547
layer2.0.conv1.weight,47,layer2.0.conv1.weight_ch47,7.645673751831055
layer3.2.conv3.weight,1019,layer3.2.conv3.weight_ch1019,7.6411919593811035
layer3.2.conv1.weight,103,layer3.2.conv1.weight_ch103,7.640221118927002
layer3.0.conv3.weight,304,layer3.0.conv3.weight_ch304,7.637166976928711
layer4.0.conv3.weight,1969,layer4.0.conv3.weight_ch1969,7.6111531257629395
layer4.0.conv3.weight,1076,layer4.0.conv3.weight_ch1076,7.591467380523682
layer3.5.conv3.weight,452,layer3.5.conv3.weight_ch452,7.579146385192871
layer4.1.conv1.weight,318,layer4.1.conv1.weight_ch318,7.562373161315918
layer4.1.conv1.weight,165,layer4.1.conv1.weight_ch165,7.547499656677246
layer3.2.conv3.weight,832,layer3.2.conv3.weight_ch832,7.527761459350586
layer3.1.conv3.weight,157,layer3.1.conv3.weight_ch157,7.524260997772217
layer4.0.conv3.weight,1999,layer4.0.conv3.weight_ch1999,7.523595809936523
layer3.0.conv2.weight,54,layer3.0.conv2.weight_ch54,7.498424053192139
layer4.0.conv3.weight,1155,layer4.0.conv3.weight_ch1155,7.479074478149414
layer4.0.conv3.weight,1379,layer4.0.conv3.weight_ch1379,7.458207130432129
layer3.3.conv3.weight,884,layer3.3.conv3.weight_ch884,7.4312052726745605
layer3.2.conv3.weight,546,layer3.2.conv3.weight_ch546,7.418393135070801
layer3.5.conv3.weight,856,layer3.5.conv3.weight_ch856,7.395261287689209
layer3.1.conv3.weight,24,layer3.1.conv3.weight_ch24,7.382122039794922
layer4.1.conv1.weight,417,layer4.1.conv1.weight_ch417,7.380795478820801
layer3.5.conv3.weight,613,layer3.5.conv3.weight_ch613,7.377111434936523
layer4.0.conv3.weight,1448,layer4.0.conv3.weight_ch1448,7.363481044769287
layer3.3.conv3.weight,721,layer3.3.conv3.weight_ch721,7.325546741485596
layer4.0.conv3.weight,1845,layer4.0.conv3.weight_ch1845,7.3040995597839355
layer4.0.conv3.weight,295,layer4.0.conv3.weight_ch295,7.295477390289307
layer3.3.conv3.weight,453,layer3.3.conv3.weight_ch453,7.286070823669434
layer4.0.conv3.weight,1972,layer4.0.conv3.weight_ch1972,7.280228614807129
layer2.1.conv3.weight,105,layer2.1.conv3.weight_ch105,7.25349760055542
layer3.1.conv3.weight,838,layer3.1.conv3.weight_ch838,7.245644569396973
layer3.0.conv3.weight,729,layer3.0.conv3.weight_ch729,7.236285209655762
layer3.3.conv3.weight,148,layer3.3.conv3.weight_ch148,7.215106010437012
layer3.2.conv3.weight,725,layer3.2.conv3.weight_ch725,7.190290451049805
layer2.1.conv3.weight,260,layer2.1.conv3.weight_ch260,7.13920259475708
layer3.1.conv3.weight,443,layer3.1.conv3.weight_ch443,7.135916709899902
layer1.2.conv3.weight,38,layer1.2.conv3.weight_ch38,7.134929180145264
layer3.1.conv3.weight,381,layer3.1.conv3.weight_ch381,7.090392112731934
layer4.0.conv3.weight,1597,layer4.0.conv3.weight_ch1597,7.088710308074951
layer3.3.conv3.weight,334,layer3.3.conv3.weight_ch334,7.071998596191406
layer3.0.conv2.weight,233,layer3.0.conv2.weight_ch233,7.068729877471924
layer3.2.conv3.weight,761,layer3.2.conv3.weight_ch761,7.067354679107666
layer3.3.conv3.weight,486,layer3.3.conv3.weight_ch486,7.063657283782959
layer3.2.conv2.weight,110,layer3.2.conv2.weight_ch110,7.042511940002441
layer3.0.conv3.weight,83,layer3.0.conv3.weight_ch83,7.040514945983887
layer3.2.conv3.weight,534,layer3.2.conv3.weight_ch534,7.026184558868408
layer3.1.conv3.weight,669,layer3.1.conv3.weight_ch669,6.961208343505859
layer3.2.conv3.weight,426,layer3.2.conv3.weight_ch426,6.960607528686523
layer3.3.conv3.weight,828,layer3.3.conv3.weight_ch828,6.958709239959717
layer3.1.conv3.weight,143,layer3.1.conv3.weight_ch143,6.952753067016602
layer3.3.conv3.weight,89,layer3.3.conv3.weight_ch89,6.951345920562744
layer3.0.conv2.weight,33,layer3.0.conv2.weight_ch33,6.949971675872803
layer3.5.conv3.weight,796,layer3.5.conv3.weight_ch796,6.948469638824463
layer4.0.conv3.weight,1118,layer4.0.conv3.weight_ch1118,6.926573276519775
layer3.3.conv3.weight,352,layer3.3.conv3.weight_ch352,6.921186447143555
layer4.0.conv3.weight,1424,layer4.0.conv3.weight_ch1424,6.903614044189453
layer3.2.conv1.weight,249,layer3.2.conv1.weight_ch249,6.89501953125
layer3.3.conv3.weight,724,layer3.3.conv3.weight_ch724,6.840325832366943
layer3.0.conv3.weight,406,layer3.0.conv3.weight_ch406,6.832175254821777
layer3.5.conv3.weight,635,layer3.5.conv3.weight_ch635,6.824209690093994
layer1.2.conv3.weight,220,layer1.2.conv3.weight_ch220,6.799184799194336
layer4.0.conv3.weight,960,layer4.0.conv3.weight_ch960,6.7867560386657715
layer3.0.conv3.weight,949,layer3.0.conv3.weight_ch949,6.785101890563965
layer4.1.conv1.weight,47,layer4.1.conv1.weight_ch47,6.7824225425720215
layer4.0.conv3.weight,1241,layer4.0.conv3.weight_ch1241,6.771153450012207
layer1.2.conv3.weight,61,layer1.2.conv3.weight_ch61,6.752295017242432
layer3.2.conv2.weight,105,layer3.2.conv2.weight_ch105,6.739206314086914
layer3.0.conv3.weight,29,layer3.0.conv3.weight_ch29,6.735604286193848
layer3.5.conv3.weight,864,layer3.5.conv3.weight_ch864,6.707815170288086
layer3.3.conv3.weight,590,layer3.3.conv3.weight_ch590,6.6755499839782715
layer4.0.conv3.weight,1401,layer4.0.conv3.weight_ch1401,6.643622398376465
layer4.0.conv3.weight,206,layer4.0.conv3.weight_ch206,6.642251014709473
layer3.2.conv2.weight,214,layer3.2.conv2.weight_ch214,6.61753511428833
layer4.0.conv3.weight,1137,layer4.0.conv3.weight_ch1137,6.615889549255371
layer4.0.conv3.weight,778,layer4.0.conv3.weight_ch778,6.608147621154785
layer3.3.conv3.weight,550,layer3.3.conv3.weight_ch550,6.598491668701172
layer4.0.conv3.weight,527,layer4.0.conv3.weight_ch527,6.59483528137207
layer3.1.conv3.weight,27,layer3.1.conv3.weight_ch27,6.585655689239502
layer1.2.conv3.weight,45,layer1.2.conv3.weight_ch45,6.580944538116455
layer3.2.conv3.weight,22,layer3.2.conv3.weight_ch22,6.575404167175293
layer3.1.conv3.weight,483,layer3.1.conv3.weight_ch483,6.57146692276001
layer4.1.conv1.weight,198,layer4.1.conv1.weight_ch198,6.5501322746276855
layer3.0.conv3.weight,652,layer3.0.conv3.weight_ch652,6.538459300994873
layer3.0.conv3.weight,489,layer3.0.conv3.weight_ch489,6.509988784790039
layer3.0.conv3.weight,327,layer3.0.conv3.weight_ch327,6.501838207244873
layer3.1.conv3.weight,741,layer3.1.conv3.weight_ch741,6.49776029586792
layer3.2.conv2.weight,119,layer3.2.conv2.weight_ch119,6.493564128875732
layer3.5.conv3.weight,358,layer3.5.conv3.weight_ch358,6.492348670959473
layer4.1.conv1.weight,503,layer4.1.conv1.weight_ch503,6.491212368011475
layer3.0.conv3.weight,824,layer3.0.conv3.weight_ch824,6.487178802490234
layer3.5.conv3.weight,159,layer3.5.conv3.weight_ch159,6.474419116973877
layer2.1.conv3.weight,83,layer2.1.conv3.weight_ch83,6.466098308563232
layer3.0.conv3.weight,301,layer3.0.conv3.weight_ch301,6.404417991638184
layer4.0.conv3.weight,2004,layer4.0.conv3.weight_ch2004,6.404132843017578
layer4.0.conv3.weight,1561,layer4.0.conv3.weight_ch1561,6.364518165588379
layer3.2.conv2.weight,181,layer3.2.conv2.weight_ch181,6.344982624053955
layer4.0.conv3.weight,382,layer4.0.conv3.weight_ch382,6.332736968994141
layer4.0.conv3.weight,1985,layer4.0.conv3.weight_ch1985,6.328767776489258
layer3.3.conv3.weight,533,layer3.3.conv3.weight_ch533,6.31355619430542
layer4.0.conv3.weight,1231,layer4.0.conv3.weight_ch1231,6.309220314025879
layer4.0.conv3.weight,962,layer4.0.conv3.weight_ch962,6.305092811584473
layer4.1.conv1.weight,380,layer4.1.conv1.weight_ch380,6.295287132263184
layer2.0.conv1.weight,72,layer2.0.conv1.weight_ch72,6.293302536010742
layer4.1.conv1.weight,291,layer4.1.conv1.weight_ch291,6.291344165802002
layer3.3.conv3.weight,507,layer3.3.conv3.weight_ch507,6.2895636558532715
layer3.0.conv2.weight,121,layer3.0.conv2.weight_ch121,6.284079074859619
layer3.5.conv3.weight,221,layer3.5.conv3.weight_ch221,6.276191711425781
layer2.1.conv3.weight,211,layer2.1.conv3.weight_ch211,6.269204616546631
layer4.1.conv1.weight,289,layer4.1.conv1.weight_ch289,6.238043308258057
layer4.1.conv1.weight,109,layer4.1.conv1.weight_ch109,6.236972808837891
layer1.2.conv3.weight,239,layer1.2.conv3.weight_ch239,6.2318434715271
layer2.1.conv3.weight,142,layer2.1.conv3.weight_ch142,6.219580173492432
layer3.3.conv3.weight,716,layer3.3.conv3.weight_ch716,6.216346740722656
layer3.1.conv3.weight,628,layer3.1.conv3.weight_ch628,6.212079048156738
layer3.0.conv2.weight,184,layer3.0.conv2.weight_ch184,6.204703330993652
layer3.3.conv3.weight,86,layer3.3.conv3.weight_ch86,6.202818870544434
layer4.0.conv3.weight,1274,layer4.0.conv3.weight_ch1274,6.1957197189331055
layer3.2.conv3.weight,509,layer3.2.conv3.weight_ch509,6.19180965423584
layer3.0.conv3.weight,901,layer3.0.conv3.weight_ch901,6.188955307006836
layer3.2.conv2.weight,129,layer3.2.conv2.weight_ch129,6.1688079833984375
layer4.0.conv3.weight,1786,layer4.0.conv3.weight_ch1786,6.168515682220459
layer4.1.conv1.weight,509,layer4.1.conv1.weight_ch509,6.15802001953125
layer3.2.conv3.weight,843,layer3.2.conv3.weight_ch843,6.152328014373779
layer3.3.conv3.weight,442,layer3.3.conv3.weight_ch442,6.148787498474121
layer4.0.conv3.weight,371,layer4.0.conv3.weight_ch371,6.141443252563477
layer3.2.conv3.weight,125,layer3.2.conv3.weight_ch125,6.140089988708496
layer2.3.conv2.weight,91,layer2.3.conv2.weight_ch91,6.139218807220459
layer4.0.conv3.weight,1485,layer4.0.conv3.weight_ch1485,6.133678436279297
layer1.2.conv3.weight,163,layer1.2.conv3.weight_ch163,6.131709575653076
layer2.1.conv3.weight,212,layer2.1.conv3.weight_ch212,6.127301216125488
layer3.2.conv3.weight,257,layer3.2.conv3.weight_ch257,6.126397609710693
layer3.3.conv3.weight,891,layer3.3.conv3.weight_ch891,6.118038177490234
layer4.1.conv1.weight,221,layer4.1.conv1.weight_ch221,6.115667343139648
layer3.2.conv3.weight,635,layer3.2.conv3.weight_ch635,6.111169815063477
layer3.3.conv3.weight,605,layer3.3.conv3.weight_ch605,6.0999932289123535
layer3.2.conv3.weight,262,layer3.2.conv3.weight_ch262,6.094659328460693
layer2.1.conv3.weight,18,layer2.1.conv3.weight_ch18,6.093799591064453
layer3.2.conv2.weight,91,layer3.2.conv2.weight_ch91,6.092469692230225
layer3.0.conv3.weight,11,layer3.0.conv3.weight_ch11,6.088502883911133
layer3.2.conv3.weight,409,layer3.2.conv3.weight_ch409,6.084473609924316
layer3.3.conv3.weight,431,layer3.3.conv3.weight_ch431,6.075415134429932
layer1.2.conv3.weight,92,layer1.2.conv3.weight_ch92,6.0703277587890625
layer1.2.conv3.weight,174,layer1.2.conv3.weight_ch174,6.038625240325928
layer3.0.conv3.weight,490,layer3.0.conv3.weight_ch490,6.03729248046875
layer4.1.conv1.weight,491,layer4.1.conv1.weight_ch491,6.0304131507873535
layer4.0.conv3.weight,282,layer4.0.conv3.weight_ch282,6.029636859893799
layer4.0.conv3.weight,1662,layer4.0.conv3.weight_ch1662,6.029066562652588
layer3.3.conv3.weight,76,layer3.3.conv3.weight_ch76,6.024609088897705
layer2.1.conv3.weight,380,layer2.1.conv3.weight_ch380,6.019447326660156
layer2.1.conv3.weight,331,layer2.1.conv3.weight_ch331,6.008949279785156
layer4.1.conv1.weight,121,layer4.1.conv1.weight_ch121,5.993711471557617
layer3.1.conv3.weight,852,layer3.1.conv3.weight_ch852,5.9911394119262695
layer4.0.conv3.weight,28,layer4.0.conv3.weight_ch28,5.96724796295166
layer3.0.conv2.weight,18,layer3.0.conv2.weight_ch18,5.966292858123779
layer4.0.conv3.weight,46,layer4.0.conv3.weight_ch46,5.96210241317749
layer4.0.conv3.weight,1210,layer4.0.conv3.weight_ch1210,5.959745407104492
layer3.2.conv1.weight,107,layer3.2.conv1.weight_ch107,5.92956018447876
layer4.1.conv1.weight,303,layer4.1.conv1.weight_ch303,5.927160739898682
layer4.0.conv3.weight,843,layer4.0.conv3.weight_ch843,5.915605068206787
layer3.2.conv3.weight,996,layer3.2.conv3.weight_ch996,5.9143147468566895
layer4.0.conv3.weight,1204,layer4.0.conv3.weight_ch1204,5.906795024871826
layer3.1.conv3.weight,396,layer3.1.conv3.weight_ch396,5.897566318511963
layer4.1.conv1.weight,341,layer4.1.conv1.weight_ch341,5.892055511474609
layer4.0.conv3.weight,1371,layer4.0.conv3.weight_ch1371,5.881837844848633
layer4.1.conv1.weight,233,layer4.1.conv1.weight_ch233,5.8791117668151855
layer4.0.conv3.weight,834,layer4.0.conv3.weight_ch834,5.873466968536377
layer4.0.conv3.weight,1553,layer4.0.conv3.weight_ch1553,5.864439964294434
layer4.0.conv3.weight,1767,layer4.0.conv3.weight_ch1767,5.851545810699463
layer2.1.conv3.weight,365,layer2.1.conv3.weight_ch365,5.850842475891113
layer3.5.conv3.weight,621,layer3.5.conv3.weight_ch621,5.84041690826416
layer3.0.conv3.weight,663,layer3.0.conv3.weight_ch663,5.839694023132324
layer3.3.conv3.weight,392,layer3.3.conv3.weight_ch392,5.834885597229004
layer3.5.conv3.weight,308,layer3.5.conv3.weight_ch308,5.832311153411865
layer4.0.conv3.weight,93,layer4.0.conv3.weight_ch93,5.8291239738464355
layer3.5.conv3.weight,590,layer3.5.conv3.weight_ch590,5.8287506103515625
layer3.1.conv3.weight,557,layer3.1.conv3.weight_ch557,5.804665565490723
layer3.2.conv2.weight,35,layer3.2.conv2.weight_ch35,5.798920154571533
layer3.2.conv2.weight,128,layer3.2.conv2.weight_ch128,5.797469139099121
layer4.0.conv3.weight,322,layer4.0.conv3.weight_ch322,5.793842315673828
layer3.3.conv3.weight,266,layer3.3.conv3.weight_ch266,5.785442352294922
layer3.3.conv3.weight,131,layer3.3.conv3.weight_ch131,5.779329776763916
layer3.5.conv3.weight,736,layer3.5.conv3.weight_ch736,5.7779645919799805
layer4.0.conv3.weight,1531,layer4.0.conv3.weight_ch1531,5.777602195739746
layer3.1.conv3.weight,828,layer3.1.conv3.weight_ch828,5.7745537757873535
layer3.5.conv3.weight,187,layer3.5.conv3.weight_ch187,5.773583889007568
layer4.0.conv3.weight,296,layer4.0.conv3.weight_ch296,5.770203113555908
layer3.0.conv3.weight,102,layer3.0.conv3.weight_ch102,5.763596057891846
layer4.1.conv1.weight,194,layer4.1.conv1.weight_ch194,5.761892318725586
layer3.2.conv1.weight,254,layer3.2.conv1.weight_ch254,5.752397060394287
layer4.0.conv3.weight,1050,layer4.0.conv3.weight_ch1050,5.752091884613037
layer4.0.conv3.weight,1690,layer4.0.conv3.weight_ch1690,5.748666763305664
layer4.1.conv1.weight,126,layer4.1.conv1.weight_ch126,5.739616394042969
layer3.2.conv3.weight,1,layer3.2.conv3.weight_ch1,5.724291801452637
layer3.5.conv3.weight,629,layer3.5.conv3.weight_ch629,5.717799186706543
layer3.0.conv3.weight,959,layer3.0.conv3.weight_ch959,5.716339588165283
layer3.3.conv3.weight,548,layer3.3.conv3.weight_ch548,5.710249900817871
layer3.2.conv3.weight,321,layer3.2.conv3.weight_ch321,5.710072040557861
layer3.0.conv3.weight,627,layer3.0.conv3.weight_ch627,5.701897621154785
layer3.0.conv3.weight,388,layer3.0.conv3.weight_ch388,5.693021774291992
layer1.2.conv3.weight,244,layer1.2.conv3.weight_ch244,5.68402099609375
layer3.2.conv3.weight,870,layer3.2.conv3.weight_ch870,5.683901786804199
layer3.1.conv3.weight,656,layer3.1.conv3.weight_ch656,5.680322170257568
layer4.0.conv3.weight,549,layer4.0.conv3.weight_ch549,5.657957077026367
layer3.2.conv3.weight,766,layer3.2.conv3.weight_ch766,5.657348155975342
layer3.3.conv3.weight,165,layer3.3.conv3.weight_ch165,5.64668083190918
layer3.2.conv3.weight,630,layer3.2.conv3.weight_ch630,5.643636226654053
layer3.2.conv3.weight,967,layer3.2.conv3.weight_ch967,5.637524127960205
layer3.2.conv3.weight,849,layer3.2.conv3.weight_ch849,5.636628150939941
layer3.1.conv3.weight,911,layer3.1.conv3.weight_ch911,5.631790637969971
layer4.1.conv1.weight,113,layer4.1.conv1.weight_ch113,5.623507976531982
layer3.3.conv3.weight,487,layer3.3.conv3.weight_ch487,5.62265682220459
layer2.1.conv3.weight,237,layer2.1.conv3.weight_ch237,5.611560344696045
layer3.0.conv3.weight,466,layer3.0.conv3.weight_ch466,5.609569549560547
layer3.1.conv3.weight,901,layer3.1.conv3.weight_ch901,5.601900577545166
layer4.0.conv3.weight,191,layer4.0.conv3.weight_ch191,5.601497650146484
layer3.1.conv3.weight,929,layer3.1.conv3.weight_ch929,5.580761909484863
layer3.0.conv3.weight,323,layer3.0.conv3.weight_ch323,5.575428485870361
layer3.2.conv3.weight,217,layer3.2.conv3.weight_ch217,5.573073387145996
layer4.0.conv3.weight,1896,layer4.0.conv3.weight_ch1896,5.549883842468262
layer1.2.conv3.weight,250,layer1.2.conv3.weight_ch250,5.5487060546875
layer3.0.conv3.weight,386,layer3.0.conv3.weight_ch386,5.546856880187988
layer4.0.conv3.weight,201,layer4.0.conv3.weight_ch201,5.534886837005615
layer3.2.conv1.weight,33,layer3.2.conv1.weight_ch33,5.533871650695801
layer3.2.conv1.weight,95,layer3.2.conv1.weight_ch95,5.523712158203125
layer4.0.conv3.weight,513,layer4.0.conv3.weight_ch513,5.515254974365234
layer3.0.conv3.weight,1020,layer3.0.conv3.weight_ch1020,5.512885570526123
layer3.1.conv3.weight,912,layer3.1.conv3.weight_ch912,5.502249240875244
layer2.0.conv1.weight,27,layer2.0.conv1.weight_ch27,5.502175331115723
layer4.0.conv3.weight,1520,layer4.0.conv3.weight_ch1520,5.4973039627075195
layer3.2.conv2.weight,11,layer3.2.conv2.weight_ch11,5.482429027557373
layer3.0.conv2.weight,161,layer3.0.conv2.weight_ch161,5.4747419357299805
layer3.2.conv3.weight,390,layer3.2.conv3.weight_ch390,5.463661193847656
layer3.1.conv3.weight,975,layer3.1.conv3.weight_ch975,5.458157539367676
layer3.0.conv3.weight,746,layer3.0.conv3.weight_ch746,5.4432597160339355
layer3.5.conv3.weight,622,layer3.5.conv3.weight_ch622,5.443063259124756
layer3.5.conv3.weight,218,layer3.5.conv3.weight_ch218,5.435262203216553
layer4.0.conv3.weight,183,layer4.0.conv3.weight_ch183,5.431005001068115
layer4.0.conv3.weight,416,layer4.0.conv3.weight_ch416,5.430023670196533
layer4.0.conv3.weight,66,layer4.0.conv3.weight_ch66,5.414960861206055
layer4.0.conv3.weight,698,layer4.0.conv3.weight_ch698,5.4136762619018555
layer4.0.conv3.weight,160,layer4.0.conv3.weight_ch160,5.399601459503174
layer3.2.conv3.weight,1007,layer3.2.conv3.weight_ch1007,5.395841598510742
layer4.0.conv3.weight,1539,layer4.0.conv3.weight_ch1539,5.3952717781066895
layer3.2.conv1.weight,229,layer3.2.conv1.weight_ch229,5.394116401672363
layer3.2.conv3.weight,240,layer3.2.conv3.weight_ch240,5.376200199127197
layer3.2.conv1.weight,236,layer3.2.conv1.weight_ch236,5.3694748878479
layer3.3.conv3.weight,102,layer3.3.conv3.weight_ch102,5.351857662200928
layer3.1.conv3.weight,949,layer3.1.conv3.weight_ch949,5.345351696014404
layer3.5.conv3.weight,185,layer3.5.conv3.weight_ch185,5.345347881317139
layer2.1.conv3.weight,324,layer2.1.conv3.weight_ch324,5.3401198387146
layer3.0.conv3.weight,725,layer3.0.conv3.weight_ch725,5.338662147521973
layer3.0.conv2.weight,242,layer3.0.conv2.weight_ch242,5.321723461151123
layer2.3.conv2.weight,20,layer2.3.conv2.weight_ch20,5.320259094238281
layer3.2.conv3.weight,182,layer3.2.conv3.weight_ch182,5.318594932556152
layer2.1.conv3.weight,373,layer2.1.conv3.weight_ch373,5.316290855407715
